DriverNumber,Abbreviation,TeamName,Position,Points,Year,GrandPrix,Winner,Second,Third,DriverID,TeamID,GP_ID,AvgFinish_Season,TeamAvgPoints_Season,PrevRaceFinish
14,ALO,Aston Martin,8,4.0,2022,French Grand Prix,0,0,0,1,1,12,9.4,3.0,12.0
23,ALB,Williams,9,2.0,2022,French Grand Prix,0,0,0,0,9,12,14.0,0.2222222222222222,18.0
22,TSU,RB,10,1.0,2022,French Grand Prix,0,0,0,21,7,12,12.3,1.1578947368421053,19.0
2,SAR,Williams,11,0.0,2022,French Grand Prix,0,0,0,19,9,12,17.11111111111111,0.21052631578947367,20.0
20,MAG,Haas F1 Team,12,0.0,2022,French Grand Prix,0,0,0,11,3,12,14.2,0.65,17.0
3,RIC,RB,13,0.0,2022,French Grand Prix,0,0,0,16,7,12,13.5,1.1,15.0
16,LEC,Ferrari,14,0.0,2022,French Grand Prix,0,0,0,10,2,12,5.8,11.7,5.0
77,BOT,Kick Sauber,15,0.0,2022,French Grand Prix,0,0,0,3,4,12,16.1,0.0,16.0
31,OCO,Alpine,16,0.0,2022,French Grand Prix,0,0,0,13,0,12,13.4,0.42105263157894735,10.0
11,PER,Red Bull Racing,17,0.0,2022,French Grand Prix,0,0,0,14,8,12,8.5,13.8,8.0
24,ZHO,Kick Sauber,18,0.0,2022,French Grand Prix,0,0,0,23,4,12,14.9,0.0,13.0
63,RUS,Mercedes,19,0.0,2022,French Grand Prix,0,0,0,17,6,12,8.0,8.0,4.0
10,GAS,Alpine,20,0.0,2022,French Grand Prix,0,0,0,6,0,12,14.0,0.4,9.0
81,PIA,McLaren,1,25.0,2022,Hungarian Grand Prix,1,0,0,15,5,13,5.454545454545454,12.714285714285714,4.0
4,NOR,McLaren,2,18.0,2022,Hungarian Grand Prix,0,1,0,12,5,13,3.1818181818181817,12.954545454545455,3.0
44,HAM,Mercedes,3,15.0,2022,Hungarian Grand Prix,0,0,1,7,6,13,6.636363636363637,8.333333333333334,1.0
16,LEC,Ferrari,4,12.0,2022,Hungarian Grand Prix,0,0,0,10,2,13,5.636363636363637,11.714285714285714,14.0
1,VER,Red Bull Racing,5,10.0,2022,Hungarian Grand Prix,0,0,0,22,8,13,3.6363636363636362,13.619047619047619,2.0
55,SAI,Ferrari,6,8.0,2022,Hungarian Grand Prix,0,0,0,18,2,13,5.5,11.545454545454545,5.0
11,PER,Red Bull Racing,7,6.0,2022,Hungarian Grand Prix,0,0,0,14,8,13,8.363636363636363,13.272727272727273,17.0
63,RUS,Mercedes,8,5.0,2022,Hungarian Grand Prix,0,0,0,17,6,13,8.0,8.181818181818182,19.0
22,TSU,RB,9,2.0,2022,Hungarian Grand Prix,0,0,0,21,7,13,12.0,1.1428571428571428,10.0
18,STR,Aston Martin,10,1.0,2022,Hungarian Grand Prix,0,0,0,20,1,13,11.636363636363637,2.9047619047619047,7.0
14,ALO,Aston Martin,11,0.0,2022,Hungarian Grand Prix,0,0,0,1,1,13,9.545454545454545,2.772727272727273,8.0
3,RIC,RB,12,0.0,2022,Hungarian Grand Prix,0,0,0,16,7,13,13.363636363636363,1.0909090909090908,13.0
27,HUL,Haas F1 Team,13,0.0,2022,Hungarian Grand Prix,0,0,0,8,3,13,11.545454545454545,0.6190476190476191,6.0
23,ALB,Williams,14,0.0,2022,Hungarian Grand Prix,0,0,0,0,9,13,14.0,0.2,9.0
20,MAG,Haas F1 Team,15,0.0,2022,Hungarian Grand Prix,0,0,0,11,3,13,14.272727272727273,0.5909090909090909,12.0
77,BOT,Kick Sauber,16,0.0,2022,Hungarian Grand Prix,0,0,0,3,4,13,16.09090909090909,0.0,15.0
2,SAR,Williams,17,0.0,2022,Hungarian Grand Prix,0,0,0,19,9,13,17.1,0.19047619047619047,11.0
31,OCO,Alpine,18,0.0,2022,Hungarian Grand Prix,0,0,0,13,0,13,13.818181818181818,0.38095238095238093,16.0
24,ZHO,Kick Sauber,19,0.0,2022,Hungarian Grand Prix,0,0,0,23,4,13,15.272727272727273,0.0,18.0
10,GAS,Alpine,20,0.0,2022,Hungarian Grand Prix,0,0,0,6,0,13,14.545454545454545,0.36363636363636365,20.0
44,HAM,Mercedes,1,25.0,2022,Belgian Grand Prix,1,0,0,7,6,6,6.166666666666667,8.91304347826087,3.0
81,PIA,McLaren,2,18.0,2022,Belgian Grand Prix,0,1,0,15,5,6,5.166666666666667,13.173913043478262,1.0
16,LEC,Ferrari,3,15.0,2022,Belgian Grand Prix,0,0,1,10,2,6,5.416666666666667,11.695652173913043,4.0
1,VER,Red Bull Racing,4,12.0,2022,Belgian Grand Prix,0,0,0,22,8,6,3.6666666666666665,13.217391304347826,5.0
4,NOR,McLaren,5,10.0,2022,Belgian Grand Prix,0,0,0,12,5,6,3.3333333333333335,13.041666666666666,2.0
55,SAI,Ferrari,6,8.0,2022,Belgian Grand Prix,0,0,0,18,2,6,5.545454545454546,11.541666666666666,6.0
11,PER,Red Bull Racing,7,7.0,2022,Belgian Grand Prix,0,0,0,14,8,6,8.25,12.958333333333334,7.0
14,ALO,Aston Martin,8,4.0,2022,Belgian Grand Prix,0,0,0,1,1,6,9.416666666666666,2.8260869565217392,11.0
31,OCO,Alpine,9,2.0,2022,Belgian Grand Prix,0,0,0,13,0,6,13.416666666666666,0.43478260869565216,18.0
3,RIC,RB,10,1.0,2022,Belgian Grand Prix,0,0,0,16,7,6,13.083333333333334,1.0869565217391304,12.0
18,STR,Aston Martin,11,0.0,2022,Belgian Grand Prix,0,0,0,20,1,6,11.583333333333334,2.7083333333333335,10.0
23,ALB,Williams,12,0.0,2022,Belgian Grand Prix,0,0,0,0,9,6,13.833333333333334,0.18181818181818182,14.0
10,GAS,Alpine,13,0.0,2022,Belgian Grand Prix,0,0,0,6,0,6,14.416666666666666,0.4166666666666667,20.0
20,MAG,Haas F1 Team,14,0.0,2022,Belgian Grand Prix,0,0,0,11,3,6,14.25,0.5652173913043478,15.0
77,BOT,Kick Sauber,15,0.0,2022,Belgian Grand Prix,0,0,0,3,4,6,16.0,0.0,16.0
22,TSU,RB,16,0.0,2022,Belgian Grand Prix,0,0,0,21,7,6,12.333333333333334,1.0416666666666667,9.0
2,SAR,Williams,17,0.0,2022,Belgian Grand Prix,0,0,0,19,9,6,17.09090909090909,0.17391304347826086,17.0
27,HUL,Haas F1 Team,18,0.0,2022,Belgian Grand Prix,0,0,0,8,3,6,12.083333333333334,0.5416666666666666,13.0
24,ZHO,Kick Sauber,19,0.0,2022,Belgian Grand Prix,0,0,0,23,4,6,15.583333333333334,0.0,19.0
63,RUS,Mercedes,20,0.0,2022,Belgian Grand Prix,0,0,0,17,6,6,9.0,8.541666666666666,8.0
4,NOR,McLaren,1,26.0,2022,Dutch Grand Prix,1,0,0,12,5,9,3.1538461538461537,13.56,5.0
1,VER,Red Bull Racing,2,18.0,2022,Dutch Grand Prix,0,1,0,22,8,9,3.5384615384615383,13.16,4.0
16,LEC,Ferrari,3,15.0,2022,Dutch Grand Prix,0,0,1,10,2,9,5.230769230769231,11.68,3.0
81,PIA,McLaren,4,12.0,2022,Dutch Grand Prix,0,0,0,15,5,9,5.076923076923077,13.5,2.0
55,SAI,Ferrari,5,10.0,2022,Dutch Grand Prix,0,0,0,18,2,9,5.5,11.615384615384615,6.0
11,PER,Red Bull Racing,6,8.0,2022,Dutch Grand Prix,0,0,0,14,8,9,8.076923076923077,12.961538461538462,7.0
63,RUS,Mercedes,7,6.0,2022,Dutch Grand Prix,0,0,0,17,6,9,8.846153846153847,8.44,20.0
44,HAM,Mercedes,8,4.0,2022,Dutch Grand Prix,0,0,0,7,6,9,6.3076923076923075,8.26923076923077,1.0
10,GAS,Alpine,9,2.0,2022,Dutch Grand Prix,0,0,0,6,0,9,14.0,0.48,13.0
14,ALO,Aston Martin,10,1.0,2022,Dutch Grand Prix,0,0,0,1,1,9,9.461538461538462,2.64,8.0
27,HUL,Haas F1 Team,11,0.0,2022,Dutch Grand Prix,0,0,0,8,3,9,12.0,0.52,18.0
3,RIC,RB,12,0.0,2022,Dutch Grand Prix,0,0,0,16,7,9,13.0,1.0,10.0
18,STR,Aston Martin,13,0.0,2022,Dutch Grand Prix,0,0,0,20,1,9,11.692307692307692,2.5384615384615383,11.0
23,ALB,Williams,14,0.0,2022,Dutch Grand Prix,0,0,0,0,9,9,13.846153846153847,0.16666666666666666,12.0
31,OCO,Alpine,15,0.0,2022,Dutch Grand Prix,0,0,0,13,0,9,13.538461538461538,0.46153846153846156,9.0
2,SAR,Williams,16,0.0,2022,Dutch Grand Prix,0,0,0,19,9,9,17.0,0.16,17.0
22,TSU,RB,17,0.0,2022,Dutch Grand Prix,0,0,0,21,7,9,12.692307692307692,0.9615384615384616,16.0
20,MAG,Haas F1 Team,18,0.0,2022,Dutch Grand Prix,0,0,0,11,3,9,14.538461538461538,0.5,14.0
77,BOT,Kick Sauber,19,0.0,2022,Dutch Grand Prix,0,0,0,3,4,9,16.23076923076923,0.0,15.0
24,ZHO,Kick Sauber,20,0.0,2022,Dutch Grand Prix,0,0,0,23,4,9,15.923076923076923,0.0,19.0
16,LEC,Ferrari,1,25.0,2022,Italian Grand Prix,1,0,0,10,2,14,4.928571428571429,12.11111111111111,3.0
81,PIA,McLaren,2,18.0,2022,Italian Grand Prix,0,1,0,15,5,14,4.857142857142857,13.666666666666666,4.0
4,NOR,McLaren,3,16.0,2022,Italian Grand Prix,0,0,1,12,5,14,3.142857142857143,13.75,1.0
55,SAI,Ferrari,4,12.0,2022,Italian Grand Prix,0,0,0,18,2,14,5.384615384615385,12.107142857142858,5.0
44,HAM,Mercedes,5,10.0,2022,Italian Grand Prix,0,0,0,7,6,14,6.214285714285714,8.333333333333334,8.0
1,VER,Red Bull Racing,6,8.0,2022,Italian Grand Prix,0,0,0,22,8,14,3.7142857142857144,12.777777777777779,2.0
63,RUS,Mercedes,7,6.0,2022,Italian Grand Prix,0,0,0,17,6,14,8.714285714285714,8.25,7.0
11,PER,Red Bull Racing,8,4.0,2022,Italian Grand Prix,0,0,0,14,8,14,8.071428571428571,12.464285714285714,6.0
23,ALB,Williams,9,2.0,2022,Italian Grand Prix,0,0,0,0,9,14,13.5,0.23076923076923078,14.0
20,MAG,Haas F1 Team,10,1.0,2022,Italian Grand Prix,0,0,0,11,3,14,14.214285714285714,0.5185185185185185,18.0
14,ALO,Aston Martin,11,0.0,2022,Italian Grand Prix,0,0,0,1,1,14,9.571428571428571,2.4444444444444446,10.0
43,COL,Williams,12,0.0,2022,Italian Grand Prix,0,0,0,4,9,14,12.0,0.2222222222222222,14.0
3,RIC,RB,13,0.0,2022,Italian Grand Prix,0,0,0,16,7,14,13.0,0.9259259259259259,12.0
31,OCO,Alpine,14,0.0,2022,Italian Grand Prix,0,0,0,13,0,14,13.571428571428571,0.4444444444444444,15.0
10,GAS,Alpine,15,0.0,2022,Italian Grand Prix,0,0,0,6,0,14,14.071428571428571,0.42857142857142855,9.0
77,BOT,Kick Sauber,16,0.0,2022,Italian Grand Prix,0,0,0,3,4,14,16.214285714285715,0.0,19.0
27,HUL,Haas F1 Team,17,0.0,2022,Italian Grand Prix,0,0,0,8,3,14,12.357142857142858,0.5,11.0
24,ZHO,Kick Sauber,18,0.0,2022,Italian Grand Prix,0,0,0,23,4,14,16.071428571428573,0.0,20.0
18,STR,Aston Martin,19,0.0,2022,Italian Grand Prix,0,0,0,20,1,14,12.214285714285714,2.357142857142857,13.0
22,TSU,RB,20,0.0,2022,Italian Grand Prix,0,0,0,21,7,14,13.214285714285714,0.8928571428571429,17.0
81,PIA,McLaren,1,25.0,2022,Singapore Grand Prix,1,0,0,15,5,25,4.6,14.137931034482758,2.0
16,LEC,Ferrari,2,18.0,2022,Singapore Grand Prix,0,1,0,10,2,25,4.733333333333333,12.310344827586206,1.0
63,RUS,Mercedes,3,15.0,2022,Singapore Grand Prix,0,0,1,17,6,25,8.333333333333334,8.482758620689655,7.0
4,NOR,McLaren,4,13.0,2022,Singapore Grand Prix,0,0,0,12,5,25,3.2,14.1,3.0
1,VER,Red Bull Racing,5,10.0,2022,Singapore Grand Prix,0,0,0,22,8,25,3.8,12.379310344827585,6.0
14,ALO,Aston Martin,6,8.0,2022,Singapore Grand Prix,0,0,0,1,1,25,9.333333333333334,2.5517241379310347,11.0
23,ALB,Williams,7,6.0,2022,Singapore Grand Prix,0,0,0,0,9,25,13.066666666666666,0.42857142857142855,9.0
43,COL,Williams,8,4.0,2022,Singapore Grand Prix,0,0,0,4,9,25,10.0,0.5517241379310345,12.0
44,HAM,Mercedes,9,2.0,2022,Singapore Grand Prix,0,0,0,7,6,25,6.4,8.266666666666667,5.0
50,BEA,Haas F1 Team,10,1.0,2022,Singapore Grand Prix,0,0,0,2,3,25,8.5,0.5172413793103449,7.0
27,HUL,Haas F1 Team,11,0.0,2022,Singapore Grand Prix,0,0,0,8,3,25,12.266666666666667,0.5,17.0
10,GAS,Alpine,12,0.0,2022,Singapore Grand Prix,0,0,0,6,0,25,13.933333333333334,0.41379310344827586,15.0
3,RIC,RB,13,0.0,2022,Singapore Grand Prix,0,0,0,16,7,25,13.0,0.8620689655172413,13.0
24,ZHO,Kick Sauber,14,0.0,2022,Singapore Grand Prix,0,0,0,23,4,25,15.933333333333334,0.0,18.0
31,OCO,Alpine,15,0.0,2022,Singapore Grand Prix,0,0,0,13,0,25,13.666666666666666,0.4,14.0
77,BOT,Kick Sauber,16,0.0,2022,Singapore Grand Prix,0,0,0,3,4,25,16.2,0.0,16.0
11,PER,Red Bull Racing,17,0.0,2022,Singapore Grand Prix,0,0,0,14,8,25,8.666666666666666,11.966666666666667,8.0
55,SAI,Ferrari,18,0.0,2022,Singapore Grand Prix,0,0,0,18,2,25,6.285714285714286,11.9,4.0
18,STR,Aston Martin,19,0.0,2022,Singapore Grand Prix,0,0,0,20,1,25,12.666666666666666,2.466666666666667,19.0
22,TSU,RB,20,0.0,2022,Singapore Grand Prix,0,0,0,21,7,25,13.666666666666666,0.8333333333333334,20.0
4,NOR,McLaren,1,25.0,2022,Japanese Grand Prix,1,0,0,12,5,15,3.0625,14.451612903225806,4.0
1,VER,Red Bull Racing,2,18.0,2022,Japanese Grand Prix,0,1,0,22,8,15,3.6875,12.161290322580646,5.0
81,PIA,McLaren,3,15.0,2022,Japanese Grand Prix,0,0,1,15,5,15,4.5,14.46875,1.0
63,RUS,Mercedes,4,12.0,2022,Japanese Grand Prix,0,0,0,17,6,15,8.0625,8.387096774193548,3.0
16,LEC,Ferrari,5,10.0,2022,Japanese Grand Prix,0,0,0,10,2,15,4.75,11.838709677419354,2.0
44,HAM,Mercedes,6,8.0,2022,Japanese Grand Prix,0,0,0,7,6,15,6.375,8.375,9.0
55,SAI,Ferrari,7,6.0,2022,Japanese Grand Prix,0,0,0,18,2,15,6.333333333333333,11.65625,18.0
14,ALO,Aston Martin,8,4.0,2022,Japanese Grand Prix,0,0,0,1,1,15,9.25,2.5161290322580645,6.0
27,HUL,Haas F1 Team,9,2.0,2022,Japanese Grand Prix,0,0,0,8,3,15,12.0625,0.5483870967741935,11.0
11,PER,Red Bull Racing,10,1.0,2022,Japanese Grand Prix,0,0,0,14,8,15,8.75,11.8125,17.0
43,COL,Williams,11,0.0,2022,Japanese Grand Prix,0,0,0,4,9,15,10.333333333333334,0.5333333333333333,8.0
22,TSU,RB,12,0.0,2022,Japanese Grand Prix,0,0,0,21,7,15,13.5625,0.8064516129032258,20.0
31,OCO,Alpine,13,0.0,2022,Japanese Grand Prix,0,0,0,13,0,15,13.625,0.3870967741935484,15.0
18,STR,Aston Martin,14,0.0,2022,Japanese Grand Prix,0,0,0,20,1,15,12.75,2.4375,19.0
24,ZHO,Kick Sauber,15,0.0,2022,Japanese Grand Prix,0,0,0,23,4,15,15.875,0.0,14.0
77,BOT,Kick Sauber,16,0.0,2022,Japanese Grand Prix,0,0,0,3,4,15,16.1875,0.0,16.0
10,GAS,Alpine,17,0.0,2022,Japanese Grand Prix,0,0,0,6,0,15,14.125,0.375,12.0
3,RIC,RB,18,0.0,2022,Japanese Grand Prix,0,0,0,16,7,15,13.3125,0.78125,13.0
20,MAG,Haas F1 Team,19,0.0,2022,Japanese Grand Prix,0,0,0,11,3,15,14.533333333333333,0.53125,10.0
23,ALB,Williams,20,0.0,2022,Japanese Grand Prix,0,0,0,0,9,15,13.5,0.5161290322580645,7.0
16,LEC,Ferrari,1,25.0,2022,United States Grand Prix,1,0,0,10,2,30,4.529411764705882,12.06060606060606,5.0
55,SAI,Ferrari,2,18.0,2022,United States Grand Prix,0,1,0,18,2,30,6.0625,12.235294117647058,7.0
1,VER,Red Bull Racing,3,15.0,2022,United States Grand Prix,0,0,1,22,8,30,3.6470588235294117,11.909090909090908,2.0
4,NOR,McLaren,4,12.0,2022,United States Grand Prix,0,0,0,12,5,30,3.1176470588235294,14.393939393939394,1.0
81,PIA,McLaren,5,10.0,2022,United States Grand Prix,0,0,0,15,5,30,4.529411764705882,14.264705882352942,3.0
63,RUS,Mercedes,6,8.0,2022,United States Grand Prix,0,0,0,17,6,30,7.9411764705882355,8.363636363636363,4.0
11,PER,Red Bull Racing,7,6.0,2022,United States Grand Prix,0,0,0,14,8,30,8.647058823529411,11.735294117647058,10.0
27,HUL,Haas F1 Team,8,4.0,2022,United States Grand Prix,0,0,0,8,3,30,11.823529411764707,0.6363636363636364,9.0
30,LAW,RB,9,2.0,2022,United States Grand Prix,0,0,0,9,7,30,9.0,0.8181818181818182,16.0
43,COL,Williams,10,1.0,2022,United States Grand Prix,0,0,0,4,9,30,10.25,0.53125,11.0
20,MAG,Haas F1 Team,11,0.0,2022,United States Grand Prix,0,0,0,11,3,30,14.3125,0.6176470588235294,19.0
10,GAS,Alpine,12,0.0,2022,United States Grand Prix,0,0,0,6,0,30,14.0,0.36363636363636365,17.0
14,ALO,Aston Martin,13,0.0,2022,United States Grand Prix,0,0,0,1,1,30,9.470588235294118,2.3636363636363638,8.0
22,TSU,RB,14,0.0,2022,United States Grand Prix,0,0,0,21,7,30,13.588235294117647,0.7941176470588235,12.0
18,STR,Aston Martin,15,0.0,2022,United States Grand Prix,0,0,0,20,1,30,12.882352941176471,2.2941176470588234,14.0
23,ALB,Williams,16,0.0,2022,United States Grand Prix,0,0,0,0,9,30,13.647058823529411,0.5151515151515151,20.0
77,BOT,Kick Sauber,17,0.0,2022,United States Grand Prix,0,0,0,3,4,30,16.235294117647058,0.0,16.0
31,OCO,Alpine,18,0.0,2022,United States Grand Prix,0,0,0,13,0,30,13.882352941176471,0.35294117647058826,13.0
24,ZHO,Kick Sauber,19,0.0,2022,United States Grand Prix,0,0,0,23,4,30,16.058823529411764,0.0,15.0
44,HAM,Mercedes,20,0.0,2022,United States Grand Prix,0,0,0,7,6,30,7.176470588235294,8.117647058823529,6.0
55,SAI,Ferrari,1,25.0,2022,Mexico City Grand Prix,1,0,0,18,2,17,5.764705882352941,12.6,2.0
4,NOR,McLaren,2,18.0,2022,Mexico City Grand Prix,0,1,0,12,5,17,3.0555555555555554,14.371428571428572,4.0
16,LEC,Ferrari,3,16.0,2022,Mexico City Grand Prix,0,0,1,10,2,17,4.444444444444445,12.694444444444445,1.0
44,HAM,Mercedes,4,12.0,2022,Mexico City Grand Prix,0,0,0,7,6,17,7.0,8.228571428571428,20.0
63,RUS,Mercedes,5,10.0,2022,Mexico City Grand Prix,0,0,0,17,6,17,7.777777777777778,8.277777777777779,6.0
1,VER,Red Bull Racing,6,8.0,2022,Mexico City Grand Prix,0,0,0,22,8,17,3.7777777777777777,11.628571428571428,3.0
20,MAG,Haas F1 Team,7,6.0,2022,Mexico City Grand Prix,0,0,0,11,3,17,13.882352941176471,0.7714285714285715,11.0
81,PIA,McLaren,8,4.0,2022,Mexico City Grand Prix,0,0,0,15,5,17,4.722222222222222,14.083333333333334,5.0
27,HUL,Haas F1 Team,9,2.0,2022,Mexico City Grand Prix,0,0,0,8,3,17,11.666666666666666,0.8055555555555556,8.0
10,GAS,Alpine,10,1.0,2022,Mexico City Grand Prix,0,0,0,6,0,17,13.777777777777779,0.37142857142857144,12.0
18,STR,Aston Martin,11,0.0,2022,Mexico City Grand Prix,0,0,0,20,1,17,12.777777777777779,2.2285714285714286,15.0
43,COL,Williams,12,0.0,2022,Mexico City Grand Prix,0,0,0,4,9,17,10.6,0.5,10.0
31,OCO,Alpine,13,0.0,2022,Mexico City Grand Prix,0,0,0,13,0,17,13.833333333333334,0.3611111111111111,18.0
77,BOT,Kick Sauber,14,0.0,2022,Mexico City Grand Prix,0,0,0,3,4,17,16.11111111111111,0.0,17.0
24,ZHO,Kick Sauber,15,0.0,2022,Mexico City Grand Prix,0,0,0,23,4,17,16.0,0.0,19.0
30,LAW,RB,16,0.0,2022,Mexico City Grand Prix,0,0,0,9,7,17,12.5,0.7714285714285715,9.0
11,PER,Red Bull Racing,17,0.0,2022,Mexico City Grand Prix,0,0,0,14,8,17,9.11111111111111,11.305555555555555,7.0
14,ALO,Aston Martin,18,0.0,2022,Mexico City Grand Prix,0,0,0,1,1,17,9.944444444444445,2.1666666666666665,13.0
23,ALB,Williams,19,0.0,2022,Mexico City Grand Prix,0,0,0,0,9,17,13.944444444444445,0.4857142857142857,16.0
22,TSU,RB,20,0.0,2022,Mexico City Grand Prix,0,0,0,21,7,17,13.944444444444445,0.75,14.0
63,RUS,Mercedes,1,25.0,2022,Abu Dhabi Grand Prix,1,0,0,17,6,1,7.421052631578948,8.72972972972973,5.0
44,HAM,Mercedes,2,18.0,2022,Abu Dhabi Grand Prix,0,1,0,7,6,1,6.7368421052631575,8.973684210526315,4.0
55,SAI,Ferrari,3,15.0,2022,Abu Dhabi Grand Prix,0,0,1,18,2,1,5.611111111111111,12.756756756756756,1.0
16,LEC,Ferrari,4,12.0,2022,Abu Dhabi Grand Prix,0,0,0,10,2,1,4.421052631578948,12.736842105263158,3.0
1,VER,Red Bull Racing,5,10.0,2022,Abu Dhabi Grand Prix,0,0,0,22,8,1,3.8421052631578947,11.27027027027027,6.0
4,NOR,McLaren,6,9.0,2022,Abu Dhabi Grand Prix,0,0,0,12,5,1,3.210526315789474,13.945945945945946,2.0
81,PIA,McLaren,7,6.0,2022,Abu Dhabi Grand Prix,0,0,0,15,5,1,4.842105263157895,13.736842105263158,8.0
27,HUL,Haas F1 Team,8,4.0,2022,Abu Dhabi Grand Prix,0,0,0,8,3,1,11.473684210526315,0.8918918918918919,9.0
22,TSU,RB,9,2.0,2022,Abu Dhabi Grand Prix,0,0,0,21,7,1,13.68421052631579,0.7837837837837838,20.0
11,PER,Red Bull Racing,10,1.0,2022,Abu Dhabi Grand Prix,0,0,0,14,8,1,9.157894736842104,11.0,17.0
14,ALO,Aston Martin,11,0.0,2022,Abu Dhabi Grand Prix,0,0,0,1,1,1,10.0,2.108108108108108,18.0
20,MAG,Haas F1 Team,12,0.0,2022,Abu Dhabi Grand Prix,0,0,0,11,3,1,13.777777777777779,0.868421052631579,7.0
24,ZHO,Kick Sauber,13,0.0,2022,Abu Dhabi Grand Prix,0,0,0,23,4,1,15.842105263157896,0.0,15.0
43,COL,Williams,14,0.0,2022,Abu Dhabi Grand Prix,0,0,0,4,9,1,11.166666666666666,0.4722222222222222,12.0
18,STR,Aston Martin,15,0.0,2022,Abu Dhabi Grand Prix,0,0,0,20,1,1,12.894736842105264,2.0526315789473686,11.0
30,LAW,RB,16,0.0,2022,Abu Dhabi Grand Prix,0,0,0,9,7,1,13.666666666666666,0.7631578947368421,16.0
31,OCO,Alpine,17,0.0,2022,Abu Dhabi Grand Prix,0,0,0,13,0,1,14.0,0.35135135135135137,13.0
77,BOT,Kick Sauber,18,0.0,2022,Abu Dhabi Grand Prix,0,0,0,3,4,1,16.210526315789473,0.0,14.0
23,ALB,Williams,19,0.0,2022,Abu Dhabi Grand Prix,0,0,0,0,9,1,14.210526315789474,0.4594594594594595,19.0
10,GAS,Alpine,20,0.0,2022,Abu Dhabi Grand Prix,0,0,0,6,0,1,14.105263157894736,0.34210526315789475,10.0
1,VER,Red Bull Racing,1,26.0,2023,Bahrain Grand Prix,1,0,0,22,8,5,1.0,26.0,5.0
11,PER,Red Bull Racing,2,18.0,2023,Bahrain Grand Prix,0,1,0,14,8,5,2.0,22.0,10.0
55,SAI,Ferrari,3,15.0,2023,Bahrain Grand Prix,0,0,1,18,2,5,3.0,15.0,3.0
16,LEC,Ferrari,4,12.0,2023,Bahrain Grand Prix,0,0,0,10,2,5,4.0,13.5,4.0
63,RUS,Mercedes,5,10.0,2023,Bahrain Grand Prix,0,0,0,17,6,5,5.0,10.0,1.0
4,NOR,McLaren,6,8.0,2023,Bahrain Grand Prix,0,0,0,12,5,5,6.0,8.0,6.0
44,HAM,Mercedes,7,6.0,2023,Bahrain Grand Prix,0,0,0,7,6,5,7.0,8.0,2.0
81,PIA,McLaren,8,4.0,2023,Bahrain Grand Prix,0,0,0,15,5,5,8.0,6.0,7.0
14,ALO,Aston Martin,9,2.0,2023,Bahrain Grand Prix,0,0,0,1,1,5,9.0,2.0,11.0
18,STR,Aston Martin,10,1.0,2023,Bahrain Grand Prix,0,0,0,20,1,5,10.0,1.5,15.0
24,ZHO,Kick Sauber,11,0.0,2023,Bahrain Grand Prix,0,0,0,23,4,5,11.0,0.0,13.0
20,MAG,Haas F1 Team,12,0.0,2023,Bahrain Grand Prix,0,0,0,11,3,5,12.0,0.0,12.0
3,RIC,RB,13,0.0,2023,Bahrain Grand Prix,0,0,0,16,7,5,13.0,0.0,18.0
22,TSU,RB,14,0.0,2023,Bahrain Grand Prix,0,0,0,21,7,5,14.0,0.0,9.0
23,ALB,Williams,15,0.0,2023,Bahrain Grand Prix,0,0,0,0,9,5,15.0,0.0,19.0
27,HUL,Haas F1 Team,16,0.0,2023,Bahrain Grand Prix,0,0,0,8,3,5,16.0,0.0,8.0
31,OCO,Alpine,17,0.0,2023,Bahrain Grand Prix,0,0,0,13,0,5,17.0,0.0,17.0
10,GAS,Alpine,18,0.0,2023,Bahrain Grand Prix,0,0,0,6,0,5,18.0,0.0,20.0
77,BOT,Kick Sauber,19,0.0,2023,Bahrain Grand Prix,0,0,0,3,4,5,19.0,0.0,18.0
2,SAR,Williams,20,0.0,2023,Bahrain Grand Prix,0,0,0,19,9,5,20.0,0.0,16.0
1,VER,Red Bull Racing,1,25.0,2023,Saudi Arabian Grand Prix,1,0,0,22,8,24,1.0,23.0,1.0
11,PER,Red Bull Racing,2,18.0,2023,Saudi Arabian Grand Prix,0,1,0,14,8,24,2.0,21.75,2.0
16,LEC,Ferrari,3,16.0,2023,Saudi Arabian Grand Prix,0,0,1,10,2,24,3.5,14.333333333333334,4.0
81,PIA,McLaren,4,12.0,2023,Saudi Arabian Grand Prix,0,0,0,15,5,24,6.0,8.0,8.0
14,ALO,Aston Martin,5,10.0,2023,Saudi Arabian Grand Prix,0,0,0,1,1,24,7.0,4.333333333333333,9.0
63,RUS,Mercedes,6,8.0,2023,Saudi Arabian Grand Prix,0,0,0,17,6,24,5.5,8.0,5.0
38,BEA,Ferrari,7,6.0,2023,Saudi Arabian Grand Prix,0,0,0,2,2,24,7.0,12.25,10.0
4,NOR,McLaren,8,4.0,2023,Saudi Arabian Grand Prix,0,0,0,12,5,24,7.0,7.0,6.0
44,HAM,Mercedes,9,2.0,2023,Saudi Arabian Grand Prix,0,0,0,7,6,24,8.0,6.5,7.0
27,HUL,Haas F1 Team,10,1.0,2023,Saudi Arabian Grand Prix,0,0,0,8,3,24,13.0,0.3333333333333333,16.0
23,ALB,Williams,11,0.0,2023,Saudi Arabian Grand Prix,0,0,0,0,9,24,13.0,0.0,15.0
20,MAG,Haas F1 Team,12,0.0,2023,Saudi Arabian Grand Prix,0,0,0,11,3,24,12.0,0.25,12.0
